Nome produto;Culturas registradas;Doenças, pragas e plantas daninhas controladas;Dose recomendada;Volume calda;Classe;Empresa;Pais
FOX® SUPRA;Soja (Glycine max);Mancha-parda (Septoria glycines);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Mancha-parda (Septoria glycines);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Crestamento-foliar (Cercospora kikuchii);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Crestamento-foliar (Cercospora kikuchii);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe ueckerae/miriciae);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe ueckerae/miriciae);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe longicolla);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe longicolla);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum truncatum);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum truncatum);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum cliviicola/clivae);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum cliviicola/clivae);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Cercospora flagelaris);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Cercospora flagelaris);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium incarnatum);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium incarnatum);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium equiseti);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium equiseti);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium proliferatum);0,35 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® SUPRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium proliferatum);0,35 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Ferrugem asiática (Phakopsora pachyrhizi);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Ferrugem asiática (Phakopsora pachyrhizi);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Oídio (Microsphaera diffusa);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Oídio (Microsphaera diffusa);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Crestamento foliar (Cercospora kikuchii);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Crestamento foliar (Cercospora kikuchii);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mancha-parda (Septoria glycines);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mancha-parda (Septoria glycines);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mofo-branco (Sclerotinia sclerotiorum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Mofo-branco (Sclerotinia sclerotiorum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe ueckerae/miriciae);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe ueckerae/miriciae);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe longicolla);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Diaporthe longicolla);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum truncatum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum truncatum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum cliviicola/clivae);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Colletotrichum cliviicola/clivae);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Cercospora flagelaris);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Cercospora flagelaris);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium incarnatum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium incarnatum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium equiseti);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium equiseti);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium proliferatum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® ULTRA;Soja (Glycine max);Podridão dos grãos e sementes e Anomalia das Vagens (Fusarium proliferatum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Ramulária (Ramularia areola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Ramulária (Ramularia areola);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Mancha-de-mirotécio (Myrothecium roridum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Algodão (Gossypium hirsutum);Mancha-de-mirotécio (Myrothecium roridum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Mancha-castanha (Cercospora arachidicola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Mancha-castanha (Cercospora arachidicola);0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Mancha-preta (Pseudocercospora personata);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Mancha-preta (Pseudocercospora personata);0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Ferrugem (Puccinia arachidis);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Amendoim (Arachis hypogaea);Ferrugem (Puccinia arachidis);0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Cevada (Hordeum vulgare);Oídio (Blumeria graminis f.sp. hordei);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Cevada (Hordeum vulgare);Oídio (Blumeria graminis f.sp. hordei);0,4 - 0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Cevada (Hordeum vulgare);Mancha em rede (Drechslera teres);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Cevada (Hordeum vulgare);Mancha em rede (Drechslera teres);0,4 - 0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Feijão (Phaseolus vulgaris);Antracnose (Colletotrichum lindemuthianum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Feijão (Phaseolus vulgaris);Antracnose (Colletotrichum lindemuthianum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Feijão (Phaseolus vulgaris);Mancha-angular (Phaeoisariopsis griseola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Feijão (Phaseolus vulgaris);Mancha-angular (Phaeoisariopsis griseola);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Girassol (Helianthus annuus);Alternaria (Alternaria helianthi);0,45 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Girassol (Helianthus annuus);Alternaria (Alternaria helianthi);0,45 - 0,5 L/ha ;Terrestre: 100 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Ferrugem-comum (Puccinia sorghi);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Ferrugem-comum (Puccinia sorghi);0,4 - 0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-branca (Phaeosphaeria maydis);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-branca (Phaeosphaeria maydis);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Ferrugem-polissora (Puccinia polysora);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Ferrugem-polissora (Puccinia polysora);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-foliar (Exserohilum turcicum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-foliar (Exserohilum turcicum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Cercosporiose (Cercospora zeae-maydis);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Cercosporiose (Cercospora zeae-maydis);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-foliar-de-Bipolaris (Bipolaris maydis);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Milho (Zea mays);Mancha-foliar-de-Bipolaris (Bipolaris maydis);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Ferrugem-da-folha (Puccinia triticina);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Ferrugem-da-folha (Puccinia triticina);0,4 - 0,5 L/ha ;Terrestre: 100 - 200 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Mancha-amarela (Drechslera tritici-repentis);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Mancha-amarela (Drechslera tritici-repentis);0,4 - 0,5 L/ha ;Terrestre: 100 - 200 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Giberela (Fusarium graminearum);0,4 - 0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Trigo (Triticum aestivum);Giberela (Fusarium graminearum);0,4 - 0,5 L/ha ;Terrestre: 100 - 200 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Ferrugem asiática (Phakopsora pachyrhizi);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Ferrugem asiática (Phakopsora pachyrhizi);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mancha-alvo (Corynespora cassiicola);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mancha-parda (Septoria glycines);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mancha-parda (Septoria glycines);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Antracnose (Colletotrichum truncatum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Cercosporiose (Cercospora kikuchii);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Cercosporiose (Cercospora kikuchii);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Oídio (Microsphaera diffusa);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Oídio (Microsphaera diffusa);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mofo-branco (Sclerotinia sclerotiorum);0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Mofo-branco (Sclerotinia sclerotiorum);0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Podridão dos grãos e sementes (Anomalia das vagens):;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Podridão dos grãos e sementes (Anomalia das vagens):;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Diaporthe ueckerae/miriciae;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Diaporthe ueckerae/miriciae;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Diaporthe longicolla;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Diaporthe longicolla;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Colletotrichum truncatum;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Colletotrichum truncatum;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Colletotrichum cliviicola/clivae;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Colletotrichum cliviicola/clivae;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Cercospora flagelaris;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Cercospora flagelaris;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium incarnatum;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium incarnatum;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium equiseti;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium equiseti;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium proliferatum;0,5 L/ha ;Aérea: 20 - 40 L/ha ;Fungicida;Bayer;Brazil (BR)
FOX® XPRO;Soja (Glycine max);Fusarium proliferatum;0,5 L/ha ;Terrestre: 70 - 150 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Alface (Lactuca sativa);Míldio (Bremia lactucae);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Almeirão (Cichorium intybus);Míldio (Bremia lactucae);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Chicória (Cichorium endivia);Míldio (Bremia lactucae);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Batata (Solanum tuberosum);Requeima (Phytophthora infestans);1,25 - 1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Batata (Solanum tuberosum);Requeima (Phytophthora infestans);1,25 - 1,5 L/ha ;Aérea: 30 - 50 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Cebola (Allium cepa);Míldio (Peronospora destructor);1,25 - 1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Mamão (Carica papaya);Podridão-dos-frutos (Phytophthora palmivora);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Tomate (Solanum lycopersicum);Requeima (Phytophthora infestans);1,25 - 1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Tomate (Solanum lycopersicum);Requeima (Phytophthora infestans);1,25 - 1,5 L/ha ;Aérea: 30 - 50 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Pepino (Cucumis sativus);Míldio (Pseudoperonospora cubensis);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Abóbora (Cucurbita spp.);Míldio (Pseudoperonospora cubensis);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Abobrinha (Cucurbita pepo);Míldio (Pseudoperonospora cubensis);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Chuchu (Sechium edule);Míldio (Pseudoperonospora cubensis);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Pimenta (Capsicum spp.);Requeima (Phytophthora capsici);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Pimentão (Capsicum annuum);Requeima (Phytophthora capsici);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Berinjela (Solanum melongena);Tombamento (patógeno não especificado);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Jiló (Solanum gilo);Tombamento (patógeno não especificado);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Quiabo (Abelmoschus esculentus);Tombamento (patógeno não especificado);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Brócolis (Brassica oleracea var. italica);Míldio (Peronospora parasitica);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Couve (Brassica oleracea var. acephala);Míldio (Peronospora parasitica);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Couve-chinesa (Brassica rapa subsp. pekinensis);Míldio (Peronospora parasitica);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Couve-flor (Brassica oleracea var. botrytis);Míldio (Peronospora parasitica);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Repolho (Brassica oleracea var. capitata);Míldio (Peronospora parasitica);1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Melão (Cucumis melo);Míldio (Pseudoperonospora cubensis);1,25 - 1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Melancia (Citrullus lanatus);Míldio (Pseudoperonospora cubensis);1,25 - 1,5 L/ha ;Terrestre: 300 - 1000 L/ha ;Fungicida;Bayer;Brazil (BR)
INFINITO®;Fumo (Nicotiana tabacum);Amarelão (Pythium ultimum);1,5 L/ha ;Terrestre: 20L/50m²;Fungicida;Bayer;Brazil (BR)
